838 	 What are some interesting facts about bees? [SEP] Why doesn't it spoil? [SEP] Why are so many dying? [SEP] What can be done to stop it? [SEP] What has happened to their habitat? [SEP] What can I do to help with the problem? [SEP] What is the cause of CCD? [SEP] What would happen if they died out? 
841 	 How does seed investment work for startups? 
842 	 How does seed investment work for startups? [SEP] Tell me more about angel rounds. 
843 	 How does seed investment work for startups? [SEP] Tell me more about angel rounds. [SEP] How does it compare with crowdfunding? 
844 	 How does seed investment work for startups? [SEP] Tell me more about angel rounds. [SEP] How does it compare with crowdfunding? [SEP] How much is a typical A series round? 
845 	 How does seed investment work for startups? [SEP] Tell me more about angel rounds. [SEP] How does it compare with crowdfunding? [SEP] How much is a typical A series round? [SEP] What are the risks of investing? 
846 	 How does seed investment work for startups? [SEP] Tell me more about angel rounds. [SEP] How does it compare with crowdfunding? [SEP] How much is a typical A series round? [SEP] What are the risks of investing? [SEP] What are the different types of instruments used by VCs? 
851 	 How much does a used Lamborghini cost? 
852 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? 
853 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? 
854 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? 
855 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? [SEP] What makes a good location? 
856 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? [SEP] What makes a good location? [SEP] What is a typical day like? 
857 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? [SEP] What makes a good location? [SEP] What is a typical day like? [SEP] How can I run it successfully? 
858 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? [SEP] What makes a good location? [SEP] What is a typical day like? [SEP] How can I run it successfully? [SEP] What are some good examples to learn from? 
859 	 How much does a used Lamborghini cost? [SEP] How does it compare to a Ferrari? [SEP] Interesting. What about for a pimped-out food truck? [SEP] What licenses and permits are needed? [SEP] What makes a good location? [SEP] What is a typical day like? [SEP] How can I run it successfully? [SEP] What are some good examples to learn from? [SEP] Besides inventive flavors, what made it successful? 
861 	 What is the climate like in Utah? 
862 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? 
863 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? [SEP] What is its main economic activity? 
864 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? [SEP] What is its main economic activity? [SEP] What was the impact of the 2002 games? 
865 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? [SEP] What is its main economic activity? [SEP] What was the impact of the 2002 games? [SEP] What were important ski locations used? 
866 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? [SEP] What is its main economic activity? [SEP] What was the impact of the 2002 games? [SEP] What were important ski locations used? [SEP] What are the important non-ski events that happen in the city? 
867 	 What is the climate like in Utah? [SEP] How does Salt Lake City differ? [SEP] What is its main economic activity? [SEP] What was the impact of the 2002 games? [SEP] What were important ski locations used? [SEP] What are the important non-ski events that happen in the city? [SEP] What about some popular non-winter things to do in the area? 
871 	 What are the different types of orange trees? 
872 	 What are the different types of orange trees? [SEP] How can you tell them apart? 
873 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? 
874 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? 
875 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? [SEP] Tell me about the Hamlin variety. 
876 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? [SEP] Tell me about the Hamlin variety. [SEP] Why did it replace PB? 
877 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? [SEP] Tell me about the Hamlin variety. [SEP] Why did it replace PB? [SEP] What are the different types of navels? 
878 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? [SEP] Tell me about the Hamlin variety. [SEP] Why did it replace PB? [SEP] What are the different types of navels? [SEP] Which is the most delicious? 
879 	 What are the different types of orange trees? [SEP] How can you tell them apart? [SEP] What type has thorns? [SEP] Where do they originally come from? [SEP] Tell me about the Hamlin variety. [SEP] Why did it replace PB? [SEP] What are the different types of navels? [SEP] Which is the most delicious? [SEP] How do they compare with blood oranges? 
881 	 Can I have some information on the labor systems of the Ottoman Empire? 
882 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? 
883 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? 
884 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? 
885 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? 
886 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? [SEP] What was the role of storytellers? 
887 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? [SEP] What was the role of storytellers? [SEP] What were popular stories? 
888 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? [SEP] What was the role of storytellers? [SEP] What were popular stories? [SEP] What was the importance of the millet? 
889 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? [SEP] What was the role of storytellers? [SEP] What were popular stories? [SEP] What was the importance of the millet? [SEP] Why did the British continue it? 
8810 	 Can I have some information on the labor systems of the Ottoman Empire? [SEP] What was the role of slavery? [SEP] How did it govern? [SEP] Why was it important? [SEP] What was the culture like? [SEP] What was the role of storytellers? [SEP] What were popular stories? [SEP] What was the importance of the millet? [SEP] Why did the British continue it? [SEP] What is its historical importance in developing national identities? 
891 	 What is the relationship between predator and prey? 
892 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? 
893 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? 
894 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? 
895 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? 
896 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? 
897 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? [SEP] How do populations of predators and prey relate? 
898 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? [SEP] How do populations of predators and prey relate? [SEP] Why would the roles reverse? 
899 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? [SEP] How do populations of predators and prey relate? [SEP] Why would the roles reverse? [SEP] How does the relationship influence biodiversity? 
8910 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? [SEP] How do populations of predators and prey relate? [SEP] Why would the roles reverse? [SEP] How does the relationship influence biodiversity? [SEP] What are examples of these predators? 
8911 	 What is the relationship between predator and prey? [SEP] What do predator plants eat? [SEP] What about Venus flytraps in particular? [SEP] Where is it native to? [SEP] How do they attract and catch their prey? [SEP] What are other similar plants from its native area? [SEP] How do populations of predators and prey relate? [SEP] Why would the roles reverse? [SEP] How does the relationship influence biodiversity? [SEP] What are examples of these predators? [SEP] Why would humans be considered one? 
901 	 Which is the biggest commercial plane? 
902 	 Which is the biggest commercial plane? [SEP] What are its operational costs? 
903 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? 
904 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? [SEP] How do the freighter versions compare to each other? 
905 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? [SEP] How do the freighter versions compare to each other? [SEP] Why did the A380 stop being produced? 
906 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? [SEP] How do the freighter versions compare to each other? [SEP] Why did the A380 stop being produced? [SEP] What was Boeing's response to compete with it? 
907 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? [SEP] How do the freighter versions compare to each other? [SEP] Why did the A380 stop being produced? [SEP] What was Boeing's response to compete with it? [SEP] What is the newest version and what is better about it? 
908 	 Which is the biggest commercial plane? [SEP] What are its operational costs? [SEP] How does its fuel consumption compare to its competitors? [SEP] How do the freighter versions compare to each other? [SEP] Why did the A380 stop being produced? [SEP] What was Boeing's response to compete with it? [SEP] What is the newest version and what is better about it? [SEP] What are the differences between the variants? 
911 	 What is the purpose of GDPR? 
912 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? 
913 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? 
914 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? [SEP] Oh, IP addresses are considered PII? What is the full range of personal data? 
915 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? [SEP] Oh, IP addresses are considered PII? What is the full range of personal data? [SEP] How do big companies adapt to GDPR? 
916 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? [SEP] Oh, IP addresses are considered PII? What is the full range of personal data? [SEP] How do big companies adapt to GDPR? [SEP] OK. Tell me about the privacy issues in social networks. 
917 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? [SEP] Oh, IP addresses are considered PII? What is the full range of personal data? [SEP] How do big companies adapt to GDPR? [SEP] OK. Tell me about the privacy issues in social networks. [SEP] What do they get in return for their privacy? 
918 	 What is the purpose of GDPR? [SEP] What is different compared to previous legislation? [SEP] What are the privacy implications of those technologies? [SEP] Oh, IP addresses are considered PII? What is the full range of personal data? [SEP] How do big companies adapt to GDPR? [SEP] OK. Tell me about the privacy issues in social networks. [SEP] What do they get in return for their privacy? [SEP] What are the symptoms of that addiction? 
921 	 Do shoulder braces help recover from an injury? 
922 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. 
923 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? 
924 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? [SEP] How do I know if it's serious? 
925 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? [SEP] How do I know if it's serious? [SEP] When should you consider surgery? 
926 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? [SEP] How do I know if it's serious? [SEP] When should you consider surgery? [SEP] That seems extreme. What are other ways to treat the pain? 
927 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? [SEP] How do I know if it's serious? [SEP] When should you consider surgery? [SEP] That seems extreme. What are other ways to treat the pain? [SEP] How do I stop it from hurting at my desk? 
928 	 Do shoulder braces help recover from an injury? [SEP] Tell me more about some exercises that could help. [SEP] What are some others? [SEP] How do I know if it's serious? [SEP] When should you consider surgery? [SEP] That seems extreme. What are other ways to treat the pain? [SEP] How do I stop it from hurting at my desk? [SEP] What are the benefits of a standing one? 
931 	 Tell me about purchasing a Burger King franchise. 
932 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. 
933 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. [SEP] Is there any financial support for the fee? 
934 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. [SEP] Is there any financial support for the fee? [SEP] How much does an owner typically make? 
935 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. [SEP] Is there any financial support for the fee? [SEP] How much does an owner typically make? [SEP] Is it better to be a franchise or independent? 
936 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. [SEP] Is there any financial support for the fee? [SEP] How much does an owner typically make? [SEP] Is it better to be a franchise or independent? [SEP] What support does it provide? 
937 	 Tell me about purchasing a Burger King franchise. [SEP] No, not information about its acquisition. I want to know how to open a franchise. [SEP] Is there any financial support for the fee? [SEP] How much does an owner typically make? [SEP] Is it better to be a franchise or independent? [SEP] What support does it provide? [SEP] OK let's do it. What is the process? 
941 	 How did snowboarding begin? 
942 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? 
943 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? 
944 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? [SEP] What's an alternative to this binding style? 
945 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? [SEP] What's an alternative to this binding style? [SEP] What else do I need for my first time? 
946 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? [SEP] What's an alternative to this binding style? [SEP] What else do I need for my first time? [SEP] How can I teach myself to get started? 
947 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? [SEP] What's an alternative to this binding style? [SEP] What else do I need for my first time? [SEP] How can I teach myself to get started? [SEP] What are the best slopes in Seattle? 
948 	 How did snowboarding begin? [SEP] Interesting. That's later than I expected. Who were the winners? [SEP] What are strap-in bindings? [SEP] What's an alternative to this binding style? [SEP] What else do I need for my first time? [SEP] How can I teach myself to get started? [SEP] What are the best slopes in Seattle? [SEP] What are other things to do at Bachelor? 
951 	 How are waste and garbage processed? 
952 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? 
953 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? 
954 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? [SEP] How is sewage recycled? 
955 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? [SEP] How is sewage recycled? [SEP] What are the pros and cons of recycling vs composting? 
956 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? [SEP] How is sewage recycled? [SEP] What are the pros and cons of recycling vs composting? [SEP] Tell me more about biodegradable plastics. 
957 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? [SEP] How is sewage recycled? [SEP] What are the pros and cons of recycling vs composting? [SEP] Tell me more about biodegradable plastics. [SEP] How are they made? 
958 	 How are waste and garbage processed? [SEP] Interesting. What is the impact of burning on the environment? [SEP] So you can compact them; why does it slow the waste processing? [SEP] How is sewage recycled? [SEP] What are the pros and cons of recycling vs composting? [SEP] Tell me more about biodegradable plastics. [SEP] How are they made? [SEP] How is corn oil used? 
961 	 How do you make Japanese Yakiniku? 
962 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? 
963 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? 
964 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? [SEP] Tell me about three star Michelin sushi restaurants there. 
965 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? [SEP] Tell me about three star Michelin sushi restaurants there. [SEP] Oh you need an agent to make reservations? 
966 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? [SEP] Tell me about three star Michelin sushi restaurants there. [SEP] Oh you need an agent to make reservations? [SEP] Tell me other fun things to do there. 
967 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? [SEP] Tell me about three star Michelin sushi restaurants there. [SEP] Oh you need an agent to make reservations? [SEP] Tell me other fun things to do there. [SEP] What is the cost of living there compared to NYC? 
968 	 How do you make Japanese Yakiniku? [SEP] Can the sauce be used in other dishes? [SEP] What are the best Yakiniku restaurants in Tokyo? [SEP] Tell me about three star Michelin sushi restaurants there. [SEP] Oh you need an agent to make reservations? [SEP] Tell me other fun things to do there. [SEP] What is the cost of living there compared to NYC? [SEP] What is the salary of foreign law firms there? 
971 	 Who are the rivals of the Steelers? 
972 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? 
973 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? 
974 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? [SEP] Tell me more about that Polamalu's interception. 
975 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? [SEP] Tell me more about that Polamalu's interception. [SEP] How about his pick-6? 
976 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? [SEP] Tell me more about that Polamalu's interception. [SEP] How about his pick-6? [SEP] Tell me more about the immaculate reception. 
977 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? [SEP] Tell me more about that Polamalu's interception. [SEP] How about his pick-6? [SEP] Tell me more about the immaculate reception. [SEP] What happened to the stadium? 
978 	 Who are the rivals of the Steelers? [SEP] What are notable games between Ravens versus Steelers? [SEP] And notable moments in their rivalry? [SEP] Tell me more about that Polamalu's interception. [SEP] How about his pick-6? [SEP] Tell me more about the immaculate reception. [SEP] What happened to the stadium? [SEP] Tell me more about their defense. 
981 	 What is the environmental cost of food production? 
982 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? 
983 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? 
984 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? [SEP] What are the benefits of being vegetarian? 
985 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? [SEP] What are the benefits of being vegetarian? [SEP] Are there any health concerns? 
986 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? [SEP] What are the benefits of being vegetarian? [SEP] Are there any health concerns? [SEP] What are their sources of proteins? 
987 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? [SEP] What are the benefits of being vegetarian? [SEP] Are there any health concerns? [SEP] What are their sources of proteins? [SEP] Oh almonds? Can you show me recipes with it? 
988 	 What is the environmental cost of food production? [SEP] Oh that much water? How is that for meat? [SEP] How much less is used for vegetables? [SEP] What are the benefits of being vegetarian? [SEP] Are there any health concerns? [SEP] What are their sources of proteins? [SEP] Oh almonds? Can you show me recipes with it? [SEP] How do you make the flour? 
991 	 What is high blood carbon dioxide? 
992 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? 
993 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? 
994 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? [SEP] What should I eat to improve it? 
995 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? [SEP] What should I eat to improve it? [SEP] What are the differences between the two fats? 
996 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? [SEP] What should I eat to improve it? [SEP] What are the differences between the two fats? [SEP] So, there are two types.  Is the other fat good for you? 
997 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? [SEP] What should I eat to improve it? [SEP] What are the differences between the two fats? [SEP] So, there are two types.  Is the other fat good for you? [SEP] Oh I like fish.  What other foods are good sources? 
998 	 What is high blood carbon dioxide? [SEP] What should you do to treat it? [SEP] How about high cholesterol? [SEP] What should I eat to improve it? [SEP] What are the differences between the two fats? [SEP] So, there are two types.  Is the other fat good for you? [SEP] Oh I like fish.  What other foods are good sources? [SEP] What types does olive oil contain? 
1001 	 What causes my teeth to chip off? 
1002 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? 
1003 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? 
1004 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? [SEP] A crown sounds better. What about using an implant? 
1005 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? [SEP] A crown sounds better. What about using an implant? [SEP] Which one is more expensive? 
1006 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? [SEP] A crown sounds better. What about using an implant? [SEP] Which one is more expensive? [SEP] What is the coverage of the crown in insurance? 
1007 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? [SEP] A crown sounds better. What about using an implant? [SEP] Which one is more expensive? [SEP] What is the coverage of the crown in insurance? [SEP] I meant medicare 
1008 	 What causes my teeth to chip off? [SEP] Oh, what can they do to fix it? [SEP] I have a larger chip, how do the options different? [SEP] A crown sounds better. What about using an implant? [SEP] Which one is more expensive? [SEP] What is the coverage of the crown in insurance? [SEP] I meant medicare [SEP] Show me covered dentists in Seattle 
1011 	 What is Melania Trump's religion? 
1012 	 What is Melania Trump's religion? [SEP] What did she do before she was married? 
1013 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? 
1014 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? 
1015 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? 
1016 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? [SEP] When did she become a model? 
1017 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? [SEP] When did she become a model? [SEP] Do we pay the First Lady? 
